_ID;Project ;Payment Done;Amount
494912596;UKR-000298;No;10 800
494913299;UKR-000298;No;32 400
494913515;UKR-000298;No;21 600
494914431;UKR-000298;No;32 400
494915097;UKR-000298;No;21 600
494915226;UKR-000298;No;43 200
494915387;UKR-000298;No;32 400
494916110;UKR-000298;No;21 600
494916128;UKR-000298;No;32 400
494917503;UKR-000298;No;10 800
494917562;UKR-000298;No;32 400
494917694;UKR-000298;No;10 800
494918562;UKR-000298;No;10 800
494918697;UKR-000298;No;32 400
494919104;UKR-000298;No;43 200
494919370;UKR-000298;No;21 600
494919746;UKR-000298;No;10 800
494919790;UKR-000298;No;10 800
494920249;UKR-000298;No;21 600
494920261;UKR-000298;No;10 800
494920796;UKR-000298;No;21 600
494921828;UKR-000298;No;21 600
494921849;UKR-000298;No;32 400
494922315;UKR-000298;No;21 600
494922693;UKR-000298;No;21 600
494923088;UKR-000298;No;32 400
494923174;UKR-000298;No;10 800
494924051;UKR-000298;No;10 800
494924799;UKR-000298;No;21 600
494925293;UKR-000298;No;32 400
494925681;UKR-000298;No;10 800
494926383;UKR-000298;No;21 600
494927237;UKR-000298;No;10 800
494928362;UKR-000298;No;21 600
495277377;UKR-000298;No;64 800
495279128;UKR-000298;No;54 000
495367325;UKR-000298;No;10 800
495369364;UKR-000298;No;32 400
